y_test,y_pred
2.416533746,6.3441957230380135
1.853792462,2.895933598312003
7.918962784,7.93586736455399
1.87771593,6.793285792251994
20.23685074,8.30814605222599
28.98497326,21.604683533006018
0.346713492,2.5849648722759935
4.22005525,3.748052865397988
6.772394538,8.18655095324001
6.253213795,6.363840265967997
9.110276621,7.454815931525998
8.2600317,8.492370479425963
0.045463059,6.883909429195988
5.99120791,5.847372989383994
6.276459976,5.452272465242007
1.817992786,6.4319037137300015
2.672907462,5.1656729438339966
19.93292745,16.022496514176037
8.348873496,6.455176662313997
0.230662063,6.319957307819998
3.742769526,5.188978680000003
26.36286432,19.93251137481805
2.434247856,7.695297728225989
11.70285034,5.860379437636003
2.52043436,3.8565738081139997
2.370044955,4.204655406151997
15.34629844,5.918292070611991
4.643856645,8.437361238185982
6.211633277,7.724257333541999
5.402118146,4.101001090972002
15.18317141,18.243287168839984
5.39403973,7.1627421734000185
3.638676882,9.230249739258008
4.862174034,3.447169828090001
15.32971954,11.048605022744013
31.92508698,24.840863300285942
8.027883936,7.643057919447999
7.783776855,7.987382817011979
17.37691107,14.112389293984029
0.662933747,8.319543421208005
5.806789992,6.656178990313996
9.355698699,9.146012034240002
8.630417824,7.231253841171984
3.487424995,9.408520460515996
0.240884542,10.218049750250007
8.232035637,5.085055201604004
3.727314062,6.129076233492006
5.744864418,6.534146482230003
16.54285502,9.496671195434024
2.87319622,7.180771225294015
4.366951442,5.530048121115981
2.332527186,4.53625760825
3.49663279,4.128846988320002
5.55063419,6.931320211023983
16.07290768,7.068438662686002
8.83034417,7.063362662138006
7.706187129,7.502615101787984
1.789955556,7.511333788815987
11.65820956,6.915483717821992
28.6844101,17.102120101892016
2.987195402,5.718215208885998
1.825778612,4.022548307184008
18.04870705,13.04101453836201
1.447856016,4.763069533725998
2.165959965,6.940926826649997
2.373742537,5.707384937229995
11.02752558,8.911287556979998
4.465625269,6.4220604780719945
1.350294262,4.537577406135999
7.637802283,7.310199591811962
6.534219211,6.402496670193993
8.726391529,7.166476529084001
5.945469424,7.616257962275992
5.795406261,8.018561740699976
2.039662048,3.9813504421740005
4.423998748,6.624684503049997
8.222980499,10.507290022198001
0.185604127,3.996668016446003
7.509596332,5.235191787752002
15.66906452,9.578392182088006
3.467692059,7.466751411178014
7.658609294,3.4554773004120047
8.151040481,5.850601203005995
17.42363977,8.684165297699991
0.418088927,3.8363749665280005
11.55074382,6.925503054542
3.135012037,5.306426421272002
3.531316996,6.990911317961995
6.29563486,10.384775230190005
13.09434509,8.226798758204012
6.98161602,7.830785117802014
7.68522694,9.614566019734003
24.3267107,16.146396481918046
15.83081589,4.750642521192
8.725814819,7.850454010759995
5.716573353,9.228584634909998
1.099028571,6.649531472922002
18.55604553,11.790633213223982
1.44593207,4.120136858156001
5.208772898,7.925242040253988
4.448081161,4.2849885995500046
2.485201268,4.836688974078007
15.74382019,4.817254196377998
10.97511093,10.576016499676014
2.224623432,3.6443107597599966
4.497907299,6.558383329673987
4.335029078,4.698699312534016
17.6109465,11.042506745150025
4.229548454,5.819073777680005
18.27533824,7.280667370719996
5.561256759,5.1959509302139955
1.33988368,4.425238826804001
15.88809443,10.797476749259964
5.274037288,5.153666859443999
10.92917829,11.409307343971994
5.922461987,8.816817624684008
6.445160079,8.976462544388001
5.13910799,7.126323772238003
10.96305168,12.478646122859992
1.476891458,6.719974422696007
3.038769007,7.027792834713994
7.848933041,8.52140218289
1.425027061,8.467811997685992
2.591775513,9.577620022460001
4.252965132,5.1242092166100015
13.21287441,8.990843162067996
7.887335452,6.917963348408014
10.59817028,8.378670465487993
0.124060314,3.5972350441440053
1.365928576,5.08185620290201
16.79136636,9.987155606734
0.659074759,4.066970005418
7.054134911,5.414679125619991
3.93556288,5.408133095440003
2.962775663,6.752889324991995
7.816707472,3.984411571389998
11.43157959,5.933540902891988
8.332228122,7.069877695210006
9.656634409,8.250186398513996
3.920701115,5.182461047479993
15.76180506,13.301645589923984
7.576880915,5.902600662019995
4.528401616,4.029426127669997
0.417942212,7.420196472141995
5.524250984,7.390820556498013
2.586774062,4.387642840922
3.656442235,5.984770062465997
8.565794193,6.835958542581999
2.35914316,5.722019452619993
10.18555415,10.067549816673985
12.43898139,8.98171282226
1.869404987,3.9158993997860025
3.503175485,5.517991166831994
2.251833322,4.333533327902001
2.510645084,6.352134417672002
6.574110309,6.750697537077995
2.839505315,3.4978636723980037
2.372407525,10.02446389123
0.15767539,5.721403746447994
11.3316474,7.065933362864006
0.740425198,7.429888804438001
2.756484353,3.958726406635999
19.47188936,7.770987876354008
5.407039103,6.116893216233999
0.582890093,6.585502829966003
3.809136948,6.989472365390006
10.86975358,7.626472239339971
2.411805634,5.252843420899995
3.798552014,6.560958119157998
6.547888635,8.858982876418006
5.844430345,7.9302001088780045
3.299543145,4.296862427278004
6.800131372,5.399639846148001
2.802808809,4.185947701188008
17.67900944,11.634974249303976
13.87950802,7.700728162702006
3.247643739,6.821525973167985
1.440114403,4.0781118747480045
10.5731026,7.829356296529993
3.308405418,5.154424944198009
30.6345952,12.642273657116004
15.42203944,5.755556701718008
3.605166303,4.191022082975996
15.96342023,10.223466598473987
2.793924978,7.710038805375998
13.96960498,12.71558855409
1.49493267,4.0380842763419995
6.58807202,10.030126570879991
6.015553162,7.761417011748016
3.068542335,8.184902056141999
0.642707205,8.858017470685992
17.11236043,10.105892815611991
8.451046121,9.191752987909993
8.704154957,6.182371780927989
6.092063759,6.397516388579987
12.74309285,7.584030469051999
1.059579694,4.242811181619998
9.67569983,5.617479276548001
4.328656393,4.075053710376003
9.962785085,7.252919580363985
5.386714113,5.841672370924006
0.386534829,3.8475626425180014
1.032962012,5.406470965051996
14.03059061,7.329005971391999
0.302510238,6.3995983294080085
11.10112515,7.551119975979985
2.02468936,4.504303072228007
6.036334745,11.517170584822008
3.233627778,5.2018769433600065
16.97367728,6.006066273265994
2.369997694,6.9488664584340025
1.959256656,4.255472134914008
5.805631922,4.014176648098
1.315605968,6.4097208998739985
3.182882787,5.376993515834009
10.88993791,8.967969333326009
9.211442964,9.461749756560009
1.285290521,5.140815738114009
6.729075565,4.811859739509999
19.2134724,9.658914709147995
4.720219655,9.985465222101997
5.178567294,8.871159649065985
21.90780067,8.590390018380013
3.739250159,4.356746003166008
12.32322782,6.538355936584003
0.852657538,2.3050054763000003
2.769643451,7.875905109908009
10.73762341,6.943645967907993
11.40076525,8.710311844402003
12.32921087,12.45939499246599
8.907764692,10.386100140609994
14.46121849,7.635652490972005
12.868574,6.684135591504006
3.910828615,4.997442823590009
5.362360597,8.489695911471998
9.954136243,8.329139289453996
0.683206636,1.911227719518005
9.597055496,10.117823449008
2.269631617,6.116231386585999
6.494696811,8.055664277334007
2.955241151,2.1261727772639945
4.660719514,5.432888779811998
19.4477168,8.888772280000008
4.371526445,3.2924151205999994
1.240604698,8.691257982625991
3.625061178,3.0065257453580023
13.45489587,11.538308626891958
1.693606162,5.6455685747779984
2.864692649,2.5783742883079985
0.537108903,3.310978462467995
3.723314766,6.691764443383998
1.50811529,3.1465615444539976
0.741568748,3.6264579022719996
20.045578,10.146713194592
0.375903904,8.877371484634008
3.35759408,3.196175016679996
0.685030048,3.936264250083997
2.682117658,3.1575545180979963
0.711396637,7.446795587001991
2.567102768,6.802762599460002
18.57051086,10.964042790402019
1.847497531,9.462935907585992
3.910126362,12.823616544644002
11.53435733,7.464803583594001
2.226198847,2.710752961416003
20.71240902,12.684922236238
15.66507833,8.690568735332011
12.85496578,7.675718948795999
10.24317758,9.320130511321995
3.35441762,9.89136170793801
1.181135422,3.3223617193220005
3.866009276,3.0135554238799953
8.730395088,7.13512720349399
5.849408875,5.797875527571993
2.707923821,8.868229724903998
15.81173056,11.746765013969993
3.342156053,3.9917491417420035
8.833316231,7.915482604908005
2.672446132,8.804940406053992
2.720999204,5.91229328144
12.46532313,5.659616500309996
3.945242119,6.651977803889998
6.576215809,11.570780733075994
6.544422275,7.4350654034939945
0.711424069,2.974061952555999
11.50739678,14.92906315242802
18.8067262,11.87194203606799
14.86789303,11.727307165378004
44.06787537,7.210254016145979
19.65892771,14.759279880825957
13.39003364,5.366381537861997
19.05102533,16.610517325094
0.604130803,9.25296274081801
2.863263801,10.974568132679984
1.243432313,2.294434719277998
7.330736426,5.8799348285679995
11.4843533,9.40372495907399
3.206809769,8.561523298663984
9.93186299,9.496237961248003
12.01451651,9.84765853410603
7.484465102,9.520346686330006
24.80008096,10.157787549385972
4.672139953,10.552167835147994
9.330628157,7.949303284849991
23.3965044,7.320113720492001
4.622880562,7.965248362061982
6.654587122,6.3022293394739926
4.315219847,5.943724578300007
1.859956141,7.02625723703399
1.356341519,7.810029938912012
7.593612989,7.76578798472199
7.584195137,9.753009056082007
17.60302079,10.308642030077994
2.163312417,3.6782517431060024
5.648040795,9.157974637730018
3.013164528,11.368962397295991
18.03472816,9.846656861948002
13.81252356,7.477111772375994
4.984869099,10.556240654807983
12.181027,9.380490284879984
25.53564072,15.217168447317997
5.268220615,3.125159856876002
5.373892218,8.660850314774008
9.125147671,5.184640557637996
9.625724133,8.273041381372
3.496959666,6.71121578661
10.61417282,8.936343395254005
14.55605264,7.123859215006022
3.503908829,2.764385915593999
1.046267805,2.9999839999660027
19.5414751,8.035901172381987
2.088699856,11.624131753613998
8.387374077,9.82633861674
10.57476585,8.028631672149992
2.215881203,2.486506470922
5.58959198,7.881946632819988
4.026783959,10.36334115852799
33.16655717,16.52461911900997
0.200453843,2.7017220369059958
7.080338907,8.054580932782017
0.61947818,2.150358023096001
19.556162,12.491101620765996
3.661410093,8.595599959851999
2.105895036,3.6742925115599925
27.88823449,9.364196933251993
5.315158698,6.610575184512009
14.8162725,11.746666633864008
12.77371788,9.54769997590001
11.24389256,8.594450724152006
7.287654442,9.520056134222008
16.82965469,9.309661351361996
3.366479257,7.665417229162001
9.745309353,11.54365486826999
3.311130536,7.182075083703998
11.25931175,9.295308815198014
11.52816353,6.881331829031996
6.148580681,7.300239165629997
12.77972335,10.154036634870003
4.399341969,14.35661770973797
15.40905098,13.438926029405991
10.56690683,7.557834130626006
3.88189022,9.843699807371985
4.426772254,7.373624626660004
32.11146859,16.20872092273399
5.569089324,7.390124397498002
6.220090436,6.639180102634006
4.137309649,8.696581760955995
10.89117977,7.161536054230013
15.63100853,15.620894455783981
8.874834232,6.005654634117994
1.770895536,5.691096256655993
2.145121858,9.560451288481982
9.884745666,7.071049890518003
4.003640602,4.27653932455399
4.286678579,10.441911113379987
3.916685716,6.123789796019983
22.89400237,14.557756196647961
3.90213722,6.0978613645379935
7.218059568,6.591699726052002
20.04972756,11.537490254597982
8.361768076,7.373303455893999
12.62498074,11.583878147861983
16.64537477,12.861876749679986
17.6171608,11.365793334861989
8.380129218,8.307905455421999
1.4990736,7.847767101233999
3.42547695,11.823328903898
2.929916044,5.158640677316006
5.183427572,8.715431117814
22.62084144,15.391758868569983
2.989977956,9.808203692644001
12.28953028,16.229574267669992
18.31083997,13.756035577547998
21.03291178,18.551417694788
6.84133653,6.4838143559519885
5.077029857,6.018257136544
9.276844551,7.335990012061996
3.141755946,8.062233078639988
9.121943474,13.289340793017987
9.114249786,10.852406685174008
6.789706071,6.764314189975997
10.60938931,8.760998634052003
6.173071378,8.506465976503996
12.83472376,8.107642684112001
0.495391289,5.816746435239997
23.26487812,21.617298769688016
11.49856488,8.677584272305992
6.215453264,7.208044586465996
3.045970228,7.339607835560001
20.59644992,11.686208714687982
6.055176338,5.777575886491998
1.099197961,8.193694637004006
10.02861808,9.764869499866004
19.11193724,12.313360684683994
24.96085732,9.848531186102008
32.34538492,24.567056040414005
11.41316826,7.038844257016005
11.30837678,8.630443923173987
6.006120404,9.455937447737998
6.385295622,10.05407640211999
20.28162859,15.144049213988023
7.878500706,9.118455654854005
8.176476018,9.78302071937998
0.777514388,6.167066639472001
3.622064488,4.5714316876559975
1.474554045,8.476691195203989
30.38018837,8.888408762140006
9.341510569,10.783221464305988
2.506854375,6.564406338187996
4.547171569,8.153964942079993
1.808897851,6.865783613274003
6.383337239,7.926718619870007
7.474813666,10.140784741335986
6.599199934,6.079820068276005
14.16431332,12.833012014603979
10.92749591,12.152129757555999
6.6637187,5.880460033511991
4.616117244,6.359879672261995
6.257159157,10.355763148457987
0.480281502,6.894864275157989
7.669932706,10.564742845632002
10.74096237,11.050609893559978
11.07044878,6.703452537465999
20.92487653,20.851064992455992
0.799857199,5.856333965299993
2.65646476,5.927321928128
4.680336581,6.292500136700005
3.205198469,6.970760946759995
22.0314096,17.03288781740202
7.556472778,4.522545974700003
4.797054425,4.7887190848379975
6.383705616,11.42570594142598
5.843897581,5.821138314928004
2.781636893,6.900180898280013
1.5862651,6.481218404567989
21.91785049,10.828178752136003
